check_name,school_id,question_id,answer_submission,drift_type,cube_students,fact_students,cube_score,fact_score,cube_possible,fact_possible
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175231,b. leftover broccoli,STALE_CUBE_ROW,5,,5.0000,,5.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175231,,VALUE_DRIFT,11,11,10.0000,5.0000,22.0000,11.0000
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175233,b. <https://app.schoology.com/system/fil,STALE_CUBE_ROW,1,,1.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2269067746,,STALE_CUBE_ROW,16,,32.0000,,32.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175196,d. colored leaves falling,STALE_CUBE_ROW,6,,6.0000,,6.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086094,,STALE_CUBE_ROW,15,,53.3332,,60.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086093,17,STALE_CUBE_ROW,4,,0.0000,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175188,,STALE_CUBE_ROW,11,,5.0000,,11.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638527,,STALE_CUBE_ROW,13,,19.0000,,31.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175198,,VALUE_DRIFT,11,11,18.0000,9.0000,22.0000,11.0000
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086089,49,STALE_CUBE_ROW,1,,0.3333,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638527,d. parallelogram,STALE_CUBE_ROW,3,,1.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638528,1 Line of Symmetry,STALE_CUBE_ROW,13,,12.0000,,13.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638530,n/a,STALE_CUBE_ROW,12,,12.0000,,12.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175197,c. It helps the hare remain warm.,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086093,53,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2228672419,,STALE_CUBE_ROW,14,,14.0000,,14.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086095,eighteen,STALE_CUBE_ROW,1,,4.0000,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086107,n/a,STALE_CUBE_ROW,13,,8.5000,,13.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086093,35,STALE_CUBE_ROW,7,,6.3334,,7.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175207,n/a,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638527,c. trapezoid,STALE_CUBE_ROW,9,,7.5000,,9.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2269067745,a. <https://app.schoology.com/system/fil,STALE_CUBE_ROW,14,,14.0000,,14.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086091,,VALUE_DRIFT,15,15,60.0000,30.0000,60.0000,30.0000
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086113,22,STALE_CUBE_ROW,1,,2.6668,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2228672419,,VALUE_DRIFT,14,14,84.0000,42.0000,84.0000,42.0000
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638527,b. rectangle,STALE_CUBE_ROW,3,,1.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086097,n/a,STALE_CUBE_ROW,3,,0.3333,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086103,49,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638528,,STALE_CUBE_ROW,13,,12.0000,,13.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2269067748,,STALE_CUBE_ROW,16,,15.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086111,19,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638530,Rectangles,STALE_CUBE_ROW,12,,12.0000,,12.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175196,c. green leaves growing,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2269067752,n/a,STALE_CUBE_ROW,16,,16.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086094,18,STALE_CUBE_ROW,13,,49.3332,,52.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638524,,VALUE_DRIFT,13,13,26.0000,13.0000,26.0000,13.0000
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086103,49,STALE_CUBE_ROW,9,,8.3333,,9.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086090,,STALE_CUBE_ROW,15,,28.0000,,30.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2269067747,,VALUE_DRIFT,16,16,92.6668,46.3334,94.0000,47.0000
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2228672423,17,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2228672419,n/a,STALE_CUBE_ROW,14,,14.0000,,14.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086111,17,STALE_CUBE_ROW,4,,0.9999,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638523,,STALE_CUBE_ROW,13,,12.0000,,13.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086092,,VALUE_DRIFT,15,15,26.0000,13.0000,30.0000,15.0000
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638529,c. both Albert and Valentina,STALE_CUBE_ROW,11,,11.0000,,11.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086116,,VALUE_DRIFT,14,14,12.0000,6.0000,28.0000,14.0000
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086089,n/a,STALE_CUBE_ROW,15,,14.3333,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086116,b. 56+5+20+1=□,STALE_CUBE_ROW,5,,0.0000,,5.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175189,d. crossing from fresh water into salt w,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2228672427,18,STALE_CUBE_ROW,14,,14.0000,,14.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086105,c. 72-35=□,STALE_CUBE_ROW,13,,13.0000,,13.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086111,16,STALE_CUBE_ROW,1,,0.6667,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175213,d. oxygen and carbon dioxide,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086111,18,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175220,,VALUE_DRIFT,11,11,20.0000,10.0000,22.0000,11.0000
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2228672426,c. 56+4+20+1=□,STALE_CUBE_ROW,10,,10.0000,,10.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2228672424,,VALUE_DRIFT,14,14,328.0008,164.0004,336.0000,168.0000
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638528,1 Line of Symmetry,STALE_CUBE_ROW,3,,2.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086097,n/a,STALE_CUBE_ROW,3,,1.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638530,,VALUE_DRIFT,13,13,48.0000,24.0000,52.0000,26.0000
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175194,,VALUE_DRIFT,11,11,12.0000,6.0000,22.0000,11.0000
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086094,,STALE_CUBE_ROW,15,,53.3332,,60.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086097,n/a,STALE_CUBE_ROW,13,,10.3333,,13.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2269067750,,STALE_CUBE_ROW,16,,16.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086117,,VALUE_DRIFT,14,14,66.0000,33.0000,84.0000,42.0000
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175224,,STALE_CUBE_ROW,11,,9.0000,,11.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175195,c. spring,STALE_CUBE_ROW,9,,9.0000,,9.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086111,30,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086093,18,STALE_CUBE_ROW,8,,6.6667,,8.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086117,18,STALE_CUBE_ROW,10,,10.0000,,10.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175233,a. <https://app.schoology.com/system/fil,STALE_CUBE_ROW,4,,0.0000,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175215,c. predator,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175188,b. The land can be used for farmland or ,STALE_CUBE_ROW,5,,5.0000,,5.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175189,c. chemicals in the water,STALE_CUBE_ROW,4,,0.0000,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2269067746,n/a,STALE_CUBE_ROW,16,,16.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-413c-7ed9-872e-0fe5e9a947b6,2165638523,,VALUE_DRIFT,13,13,24.0000,12.0000,26.0000,13.0000
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2185175192,d. Fish and water birds will become coat,STALE_CUBE_ROW,6,,6.0000,,6.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086092,a. 26,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086090,a. 46-19=□,STALE_CUBE_ROW,14,,14.0000,,14.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2235086095,18,STALE_CUBE_ROW,11,,44.0000,,44.0000,
cube_questionincorrectchoice_summary,019eb11c-413b-7a66-a7d8-a18f14736ede,2228672423,16,STALE_CUBE_ROW,1,,0.6667,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332797,a. mean,STALE_CUBE_ROW,1,,0.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257760,,VALUE_DRIFT,19,19,36.0000,18.0000,38.0000,19.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719540,d. stem,STALE_CUBE_ROW,15,,15.0000,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,white-collar crimes,STALE_CUBE_ROW,2,,23.0000,,30.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332791,a. outlier,STALE_CUBE_ROW,3,,108.0000,,108.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210826,10:35,STALE_CUBE_ROW,13,,13.0000,,13.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669064,Things like you would hear in an ATP vid,STALE_CUBE_ROW,1,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669032,c. the rise of factories.,STALE_CUBE_ROW,4,,4.0000,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,university,STALE_CUBE_ROW,18,,229.0000,,270.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210810,<strong>No</strong>,STALE_CUBE_ROW,13,,8.0003,,13.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,junior college,STALE_CUBE_ROW,1,,11.0000,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332765,17,STALE_CUBE_ROW,3,,18.0009,,27.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332771,c. outlier,STALE_CUBE_ROW,1,,0.0000,,36.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257752,a. 2,STALE_CUBE_ROW,19,,76.0000,,76.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669050,a. raise the money through taxes.,STALE_CUBE_ROW,2,,2.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257760,a. 4,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669044,d. graduate school.,STALE_CUBE_ROW,4,,4.0000,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210822,,STALE_CUBE_ROW,21,,13.0000,,21.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,motivation,STALE_CUBE_ROW,1,,10.0000,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669048,,VALUE_DRIFT,18,18,144.0000,72.0000,144.0000,72.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,junior college,STALE_CUBE_ROW,16,,209.0000,,240.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669049,True,STALE_CUBE_ROW,18,,18.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669048,True,STALE_CUBE_ROW,18,,72.0000,,72.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210816,<p><strong>900</strong> seconds</p>,STALE_CUBE_ROW,11,,10.3333,,11.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332772,b. upper and lower quartile,STALE_CUBE_ROW,2,,8.0000,,32.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332775,d. The data are approximately symmetric.,STALE_CUBE_ROW,2,,37.5000,,50.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719527,,VALUE_DRIFT,20,20,38.0000,19.0000,40.0000,20.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332775,e. The data are approximately symmetric.,STALE_CUBE_ROW,5,,75.0000,,125.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257751,,STALE_CUBE_ROW,19,,56.0000,,80.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669056,,STALE_CUBE_ROW,18,,11.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669032,d. fewer opportunities for farm families,STALE_CUBE_ROW,3,,0.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,probable cause,STALE_CUBE_ROW,1,,10.0000,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332802,,VALUE_DRIFT,20,20,900.0000,450.0000,1000.0000,500.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332772,a. median,STALE_CUBE_ROW,1,,0.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332815,,STALE_CUBE_ROW,20,,90.0000,,180.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332769,mean,STALE_CUBE_ROW,4,,0.0000,,36.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210814,,STALE_CUBE_ROW,21,,19.0000,,21.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210820,,STALE_CUBE_ROW,21,,15.0000,,21.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719555,c. Different plants germinate at differe,STALE_CUBE_ROW,19,,19.0000,,19.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332797,b. upper and lower quartile,STALE_CUBE_ROW,2,,0.0000,,32.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669040,,VALUE_DRIFT,18,18,34.0000,17.0000,36.0000,18.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719533,b. pathway of water from leaves to roots,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332786,a. median,STALE_CUBE_ROW,6,,54.0000,,54.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332774,d. Ana scored between 75 and 100 less of,STALE_CUBE_ROW,1,,0.0000,,25.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719546,,STALE_CUBE_ROW,20,,18.0000,,20.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210815,,STALE_CUBE_ROW,21,,18.0000,,21.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332772,c. upper and lower quartile,STALE_CUBE_ROW,2,,8.0000,,32.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719553,d. put one plant near a window and one p,STALE_CUBE_ROW,16,,16.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332775,d. There is a gap in the data.,STALE_CUBE_ROW,2,,12.5000,,50.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669059,,STALE_CUBE_ROW,18,,13.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,,STALE_CUBE_ROW,18,,229.0000,,270.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210821,180,STALE_CUBE_ROW,19,,19.0000,,19.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332775,a. The data have 3 peaks.,STALE_CUBE_ROW,1,,12.5000,,25.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210823,88,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332786,c. median,STALE_CUBE_ROW,1,,9.0000,,9.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669029,False,STALE_CUBE_ROW,11,,11.0000,,11.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669030,a. remarriages.,STALE_CUBE_ROW,4,,4.0000,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669062,d. must be held soon after an arrest.,STALE_CUBE_ROW,3,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719535,c. leaf,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669034,The U.S's GDP is higher than a lot of co,STALE_CUBE_ROW,1,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210818,d. 1 minute 60 seconds,STALE_CUBE_ROW,6,,0.0000,,6.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332786,,VALUE_DRIFT,20,20,180.0000,90.0000,360.0000,180.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669033,a. ensure that couples consider the seri,STALE_CUBE_ROW,5,,5.0000,,5.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669062,,STALE_CUBE_ROW,18,,17.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210814,b. 20°,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669054,You need roads to get to cities and to g,STALE_CUBE_ROW,1,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719544,,STALE_CUBE_ROW,20,,19.0000,,20.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332765,20,STALE_CUBE_ROW,2,,2.9997,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669032,d. the rise of factories.,STALE_CUBE_ROW,5,,5.0000,,5.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210820,b. 98.5°F,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210824,,VALUE_DRIFT,21,21,51.0000,34.0000,63.0000,42.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,conditioning,STALE_CUBE_ROW,1,,11.0000,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210817,,VALUE_DRIFT,21,21,48.0000,32.0000,63.0000,42.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669047,False,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669056,deterrent,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719536,d. water,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332791,d. peak,STALE_CUBE_ROW,1,,0.0000,,36.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257762,b. 6 ? 2 = 4 ,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332771,,STALE_CUBE_ROW,20,,684.0000,,720.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,,STALE_CUBE_ROW,18,,250.0000,,270.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669026,compromises,STALE_CUBE_ROW,3,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669050,c. raise the money through taxes.,STALE_CUBE_ROW,6,,6.0000,,6.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,mainstreaming,STALE_CUBE_ROW,17,,220.0000,,255.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332797,e. range,STALE_CUBE_ROW,2,,32.0000,,32.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,n/a,STALE_CUBE_ROW,15,,194.0000,,225.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332797,f. range,STALE_CUBE_ROW,3,,32.0000,,48.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669026,communicate ,STALE_CUBE_ROW,1,,1.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332778,,VALUE_DRIFT,20,20,1568.0160,784.0080,1920.0000,960.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669027,consumers,STALE_CUBE_ROW,15,,15.0000,,15.0000,
